a_cpse,a_code,a_desc,b_cpse,b_code,b_desc,sim,reason
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.6742,"veto:designation,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.875,veto:seal
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6554,"veto:designation,seal,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.8864,veto:designation
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.8483,"veto:designation,seal"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5518,"veto:designation,seal,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5826,"veto:designation,seal,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.5849,"veto:designation,seal,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6474,"veto:designation,seal,type"
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.9424,veto:designation
NTPC,EGW000031,"Ball Bearing, ZZ, 25 mm, D.G., 6205",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.88,veto:designation
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000032,"Ball Bearing, Open, D.G.",0.7948,veto:seal
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",0.589,"veto:designation,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",0.7306,veto:seal
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.8732,"veto:designation,seal"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6526,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.6696,"veto:designation,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6339,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.9033,veto:designation
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.8486,"veto:designation,seal"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5999,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5615,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.5616,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6487,"veto:designation,seal,type"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.8486,"veto:designation,seal"
NTPC,EGW000030,"Ball Bearing, D.G., 2RS, 6205",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.8843,veto:designation
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",0.5766,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6732,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.7215,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.7093,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5788,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5882,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.584,veto:type
NTPC,EGW000036,"Ball Bearing, 629, 55 mm",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6789,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",0.5267,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",0.7822,veto:seal
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",0.8039,veto:seal
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",0.7022,veto:seal
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",0.8997,veto:seal
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6463,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.5748,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.8125,veto:seal
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.5582,"veto:seal,type"
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.6451,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.581,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.587,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.632,veto:type
NTPC,EGW000032,"Ball Bearing, Open, D.G.",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.7797,veto:seal
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",0.5486,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",0.552,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",0.616,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",0.5566,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.5629,"veto:designation,type"
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.7929,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.8126,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.5548,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.7894,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100189,BALL BEARING / 35 mm / 2 RS / 627 / DEEP GROOVE,0.5349,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100175,BALL BEARING / 6205,0.5905,"veto:designation,type"
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.568,"veto:designation,type"
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.5716,"veto:designation,type"
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100203,BALL BEARING / 628 / 45 mm / DEEP GROOVE,0.5688,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.7719,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.8791,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100210,BALL BEARING / DEEP GROOVE / 2 RS,0.5238,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.7997,veto:designation
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.5912,"veto:designation,type"
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100196,BALL BEARING / 2 RS / 35 mm / 627,0.5481,veto:type
NTPC,EGW000042,"Roller Bearing, Cylindrical, NU310",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.5611,"veto:designation,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",0.7713,veto:seal
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.9319,veto:seal
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6548,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.7007,veto:type
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6539,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.8824,veto:seal
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5284,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.551,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.5506,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6537,"veto:seal,type"
NTPC,EGW000034,"Ball Bearing, D.G., 2RS, 627, 35 mm",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.849,veto:seal
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",0.7866,veto:seal
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.9288,veto:seal
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6527,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.7028,veto:type
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6548,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.8755,veto:seal
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5221,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5587,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.56,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6551,"veto:seal,type"
NTPC,EGW000033,"Ball Bearing, 35 mm, 2RS, 627, D.G.",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.8589,veto:seal
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",0.7357,veto:seal
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.7874,veto:seal
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6456,"veto:seal,type"
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.685,veto:type
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.8064,veto:seal
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6895,"veto:seal,type"
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.7824,veto:seal
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5686,"veto:seal,type"
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.614,"veto:seal,type"
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.6131,"veto:seal,type"
NTPC,EGW000039,"Ball Bearing, 25 mm, ZZ",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6598,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",0.8627,veto:seal
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.6251,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.6432,veto:type
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.5947,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.8194,veto:seal
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5602,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5345,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.5403,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6225,"veto:seal,type"
NTPC,EGW000035,"Ball Bearing, 2RS, D.G.",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.8105,veto:seal
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",0.7157,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",0.6985,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.9091,veto:seal
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6632,"veto:designation,seal,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100175,BALL BEARING / 6205,0.7344,veto:designation
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.9053,veto:designation
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.627,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.6363,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.6349,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.7079,"veto:designation,type"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.8739,"veto:designation,seal"
NTPC,EGW000037,"Ball Bearing, D.G., 6210, Open, 50 mm",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.8889,veto:designation
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.6499,"veto:seal,type"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.7993,"veto:designation,seal"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100189,BALL BEARING / 35 mm / 2 RS / 627 / DEEP GROOVE,0.6192,veto:type
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100175,BALL BEARING / 6205,0.6132,"veto:designation,type"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.6439,"veto:designation,type"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.7186,"veto:designation,type"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100203,BALL BEARING / 628 / 45 mm / DEEP GROOVE,0.6588,veto:type
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.8709,veto:designation
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100210,BALL BEARING / DEEP GROOVE / 2 RS,0.5892,veto:type
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.8698,veto:designation
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.6381,"veto:designation,seal,type"
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100196,BALL BEARING / 2 RS / 35 mm / 627,0.6353,veto:type
NTPC,EGW000040,"Roller Bearing, 30 mm, 22206, Open",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.6404,"veto:designation,type"
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",0.6913,veto:type
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.8349,veto:designation
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100189,BALL BEARING / 35 mm / 2 RS / 627 / DEEP GROOVE,0.6554,veto:type
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100175,BALL BEARING / 6205,0.6195,"veto:designation,type"
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.6728,"veto:designation,type"
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.6983,"veto:designation,type"
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100203,BALL BEARING / 628 / 45 mm / DEEP GROOVE,0.6902,veto:type
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.7927,veto:designation
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100210,BALL BEARING / DEEP GROOVE / 2 RS,0.6042,veto:type
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.7959,veto:designation
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.667,"veto:designation,type"
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100196,BALL BEARING / 2 RS / 35 mm / 627,0.6839,veto:type
NTPC,EGW000041,"Roller Bearing, 30 mm, 22206",SAIL,S100224,BALL BEARING / 6305 / DEEP GROOVE / 25 mm / 2 RS,0.6776,"veto:designation,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,0.6403,"veto:seal,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.86,veto:seal
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.5248,"veto:seal,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.5672,"veto:seal,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100259,ROLLER BEARING / NU310 / 50 mm / CYLINDRICAL / OPEN,0.5687,"veto:seal,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100238,ROLLER BEARING / 22206 / OPEN / 30 mm,0.6619,"veto:seal,type"
NTPC,EGW000038,"Ball Bearing, 2RS, D.G., 25 mm",SAIL,S100231,BALL BEARING / 25 mm / ZZ / 6305 / DEEP GROOVE,0.8659,veto:seal
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100189,BALL BEARING / 35 mm / 2 RS / 627 / DEEP GROOVE,0.6553,veto:type
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100175,BALL BEARING / 6205,0.6381,"veto:designation,type"
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100182,BALL BEARING / 6204 / 20 mm / DEEP GROOVE,0.6689,"veto:designation,type"
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100217,BALL BEARING / DEEP GROOVE / OPEN / 50 mm / 6210,0.675,"veto:designation,seal,type"
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100203,BALL BEARING / 628 / 45 mm / DEEP GROOVE,0.6884,veto:type
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100245,ROLLER BEARING / SPHERICAL / 22206 / OPEN,0.7985,"veto:designation,seal"
SAIL,S100252,ROLLER BEARING / 85 mm / 22217 / CC-W33 / SPHERICAL,SAIL,S100266,ROLLER BEARING / 50 mm / NU310 E / CYLINDRICAL / OPEN,0.7827,"veto:designation,seal"
